sbd,province_code,province_name,toan,ngu_van,ngoai_ngu,vat_li,hoa_hoc,sinh_hoc,lich_su,dia_li,gdcd,tin_hoc,cong_nghe,extra
08000156,08,Tuyên Quang,4,7.25,,,,,7.75,7,,,,
08000157,08,Tuyên Quang,5,6.25,,,,,6.6,,,,,Giáo dục kinh tế pháp luật=4.85
08000158,08,Tuyên Quang,2.35,4.75,,,,,7,4.25,,,,
08000159,08,Tuyên Quang,3.5,6.25,,,,,6.1,,,,,Giáo dục kinh tế pháp luật=6
08000160,08,Tuyên Quang,3.75,5.25,,,,,5.75,4.1,,,,
08000161,08,Tuyên Quang,3.5,5.75,,,,,5,5.1,,,,
08000162,08,Tuyên Quang,3.75,6,,,,,5.1,3.1,,,,
08000163,08,Tuyên Quang,2.5,6.5,,,,,5.7,5.25,,,,
08000164,08,Tuyên Quang,5.25,4.75,,,,2.55,3.25,,,,,
08000165,08,Tuyên Quang,3.05,4.25,,,,4,4.35,,,,,
08000166,08,Tuyên Quang,3.35,4.5,,,,,7.5,,,,,Giáo dục kinh tế pháp luật=6.25
08000167,08,Tuyên Quang,,5.25,,,,,6,4,,,,
08000168,08,Tuyên Quang,3.25,5,,,,,6.45,3.75,,,,
08000169,08,Tuyên Quang,2.85,5.5,,,,,5.7,5,,,,
08000170,08,Tuyên Quang,,7.25,,,,,5.6,,,,,Giáo dục kinh tế pháp luật=5.25
08000171,08,Tuyên Quang,4.25,4.5,,,,,4,,,,,Giáo dục kinh tế pháp luật=2.95
08000172,08,Tuyên Quang,4.75,6.75,,,,,8.75,5.35,,,,
08000173,08,Tuyên Quang,2.95,5.25,,,,,6.1,3.6,,,,
08000174,08,Tuyên Quang,3.35,7,,,,,7,4.1,,,,
08000175,08,Tuyên Quang,3.85,3.75,,,,,5.75,,,,,Giáo dục kinh tế pháp luật=4.75
08000176,08,Tuyên Quang,2.1,5.25,,,,,4.1,4,,,,
08000177,08,Tuyên Quang,4,3.75,,,,,4.75,5,,,,
08000178,08,Tuyên Quang,3.5,4.25,,,,,3.7,3.6,,,,
08000179,08,Tuyên Quang,5,5.25,,,,,9,6.35,,,,
08000180,08,Tuyên Quang,3.25,3.5,,,,,4.75,,,,,Giáo dục kinh tế pháp luật=3
08000181,08,Tuyên Quang,3.75,6.5,,,,,6,,,,,Giáo dục kinh tế pháp luật=6.5
08000182,08,Tuyên Quang,4.1,7,,,,,7.25,6.25,,,,
08000183,08,Tuyên Quang,4.6,5.75,,,,3.85,6.6,,,,,
08000184,08,Tuyên Quang,2.5,5,,,,,7,5.25,,,,
08000185,08,Tuyên Quang,3.1,6.25,,,,,6.45,6.25,,,,
08000186,08,Tuyên Quang,4.25,6.75,,,,,8,7,,,,
08000187,08,Tuyên Quang,4.35,6,,,,,4.2,,,,,Giáo dục kinh tế pháp luật=6.35
08000188,08,Tuyên Quang,4.5,6.25,,,,,6.35,,,,,Giáo dục kinh tế pháp luật=6
08000189,08,Tuyên Quang,5.25,7.25,,,,,6.6,5.75,,,,
08000190,08,Tuyên Quang,4.25,5,,,,,5.35,4.6,,,,
08000191,08,Tuyên Quang,5,6.5,,,,3.7,5.2,,,,,
08000192,08,Tuyên Quang,2.35,4.75,,,,,5.35,4.5,,,,
08000193,08,Tuyên Quang,2.6,3.75,,,,,3.7,,,,,Giáo dục kinh tế pháp luật=3.85
08000194,08,Tuyên Quang,1.7,5.5,,,,,3.1,2.85,,,,
08000195,08,Tuyên Quang,3.75,6.25,,,,,6.75,,,,,Giáo dục kinh tế pháp luật=5.25
08000196,08,Tuyên Quang,,6,,,,,9.5,,,,,Giáo dục kinh tế pháp luật=6.75
08000197,08,Tuyên Quang,3.25,4.75,,,,,5.35,2.95,,,,
08000198,08,Tuyên Quang,2.85,6.5,,,,,7.6,5.85,,,,
