sbd,province_code,province_name,toan,ngu_van,ngoai_ngu,vat_li,hoa_hoc,sinh_hoc,lich_su,dia_li,gdcd,tin_hoc,cong_nghe,extra
80000121,80,Tây Ninh,5.5,5.5,,,,4.1,7.75,,,,,
80000122,80,Tây Ninh,5.75,5,,,,,5.25,4.35,,,,
80000123,80,Tây Ninh,5.75,5,4,,,,,,,,,Giáo dục kinh tế pháp luật=6
80000124,80,Tây Ninh,2.5,6,,,,,5.6,,,,,Giáo dục kinh tế pháp luật=5.35
80000125,80,Tây Ninh,4.5,4.5,,,,,3.95,3.1,,,,
80000126,80,Tây Ninh,4,5,,,,,4.5,3.1,,,,
80000127,80,Tây Ninh,4.6,6,,5.5,6.25,,,,,,,
80000128,80,Tây Ninh,8,2.75,,3.85,4.6,,,,,,,
80000129,80,Tây Ninh,4.75,3,,3.25,,,5.35,,,,,
80000130,80,Tây Ninh,5.25,5,,4.35,5.85,,,,,,,
80000131,80,Tây Ninh,4.5,6.75,,,,,8,7,,,,
80000132,80,Tây Ninh,8.5,6.5,,7.25,7.85,,,,,,,
80000133,80,Tây Ninh,3.5,4.25,,,,,7,4.6,,,,
80000134,80,Tây Ninh,5.5,6.75,,,,,8.5,,,,,Giáo dục kinh tế pháp luật=5.35
80000135,80,Tây Ninh,2.5,1.25,,,,,,2.6,,,,Giáo dục kinh tế pháp luật=3.25
80000136,80,Tây Ninh,5,5.25,,,,,5.85,,,,,Giáo dục kinh tế pháp luật=7.25
80000137,80,Tây Ninh,3.25,3.5,,,,4.35,,3.35,,,,
80000138,80,Tây Ninh,4.75,4.75,,,,,6.75,,,,,Giáo dục kinh tế pháp luật=4.25
80000139,80,Tây Ninh,3.35,4.5,,,,,5.75,,,,,Giáo dục kinh tế pháp luật=5
80000140,80,Tây Ninh,5.5,5.25,,,5.45,6,,,,,,
80000141,80,Tây Ninh,2.7,4.75,,,,,4.25,2.25,,,,
80000142,80,Tây Ninh,3.25,3.5,,,,,4,4.75,,,,
80000143,80,Tây Ninh,4.75,3.75,,2.6,,,5,,,,,
80000144,80,Tây Ninh,5.5,6.75,,,,5.25,7.5,,,,,
80000145,80,Tây Ninh,5.75,4,,2.7,,4.35,,,,,,
80000146,80,Tây Ninh,3.5,5,,,,,5.1,,,,,Giáo dục kinh tế pháp luật=4.5
80000147,80,Tây Ninh,5.5,5.5,,2.95,,,5.5,,,,,
80000148,80,Tây Ninh,5.75,3,,,,,4.75,3.75,,,,
80000149,80,Tây Ninh,5.75,6.25,2.75,,,,4,,,,,
80000150,80,Tây Ninh,6.25,4.5,,3.75,5,,,,,,,
80000151,80,Tây Ninh,3.6,4,,,,,7.75,,,7,,
80000152,80,Tây Ninh,4.75,4.5,,,,,7.75,6.25,,,,
80000153,80,Tây Ninh,6,4.75,4,7.5,,,,,,,,
80000154,80,Tây Ninh,4,5,,,,,6,,,,,Giáo dục kinh tế pháp luật=5.5
80000155,80,Tây Ninh,8,6.25,,6.5,6.75,,,,,,,
80000156,80,Tây Ninh,3.5,5.25,,,,,5.1,5.25,,,,
80000157,80,Tây Ninh,7,6.25,,5.5,6.75,,,,,,,
80000158,80,Tây Ninh,4,4.75,2.25,,3.5,,,,,,,
80000159,80,Tây Ninh,4.75,4.75,,,,,5.45,4.6,,,,
80000160,80,Tây Ninh,8.5,6.25,,,7.25,6.75,,,,,,
80000161,80,Tây Ninh,4.25,4.5,,2.85,,,2.85,,,,,
80000162,80,Tây Ninh,6,5.75,,5,5.25,,,,,,,
80000163,80,Tây Ninh,7.5,5,,3.1,4.75,,,,,,,
80000164,80,Tây Ninh,4.75,4.75,,,,,8.25,,,,,Giáo dục kinh tế pháp luật=4.35
