sbd,province_code,province_name,toan,ngu_van,ngoai_ngu,vat_li,hoa_hoc,sinh_hoc,lich_su,dia_li,gdcd,tin_hoc,cong_nghe,extra
20000249,20,Lạng Sơn,2,5,,,,,3,1.95,,,,
20000250,20,Lạng Sơn,3.75,4.25,,,,,4.75,3.25,,,,
20000251,20,Lạng Sơn,9.5,5.75,5,7,,,,,,,,
20000252,20,Lạng Sơn,5,6,,,,,7.25,6.25,,,,
20000253,20,Lạng Sơn,2.85,5.5,,,,,5.1,4,,,,
20000254,20,Lạng Sơn,5,3.75,,,,,6,4.5,,,,
20000255,20,Lạng Sơn,7.5,5.5,7.75,6.5,,,,,,,,
20000256,20,Lạng Sơn,5.75,5.25,,,,,8,6.5,,,,
20000257,20,Lạng Sơn,8.25,7,6.75,7.25,,,,,,,,
20000258,20,Lạng Sơn,2.25,3.5,,,,,3.35,3.5,,,,
20000259,20,Lạng Sơn,3,6,,,,,5.85,4,,,,
20000260,20,Lạng Sơn,8.5,7.5,6.75,7.25,,,,,,,,
20000261,20,Lạng Sơn,9,8.75,7.25,6.5,,,,,,,,
20000262,20,Lạng Sơn,8.5,8,4.5,,,,6.25,,,,,
20000263,20,Lạng Sơn,3.25,5.25,,,,,5.5,4.25,,,,
20000264,20,Lạng Sơn,4.25,,4.5,2.5,,,,,,,,
20000265,20,Lạng Sơn,2.85,5,,,,,5.45,5.25,,,,
20000266,20,Lạng Sơn,10,6.5,7.5,7.5,,,,,,,,
20000267,20,Lạng Sơn,3.25,4,,,,,5.25,3.85,,,,
20000268,20,Lạng Sơn,,5.25,,,,,4.5,4.75,,,,
20000269,20,Lạng Sơn,4.75,7.5,,,,,6.1,3.25,,,,
20000270,20,Lạng Sơn,6.5,6,8.75,,,,,7.1,,,,
20000271,20,Lạng Sơn,7.75,5.25,6,6,,,,,,,,
20000272,20,Lạng Sơn,,5.75,,,,,9.25,7.25,,,,
20000273,20,Lạng Sơn,,3.25,,,,,5.75,3.25,,,,
20000274,20,Lạng Sơn,,4.5,,,,,4.5,4.25,,,,
20000275,20,Lạng Sơn,1.25,4,,,,,4,4.25,,,,
20000276,20,Lạng Sơn,9.25,8,,6,7.5,,,,,,,
20000277,20,Lạng Sơn,7,7.5,4.75,6.25,,,,,,,,
20000278,20,Lạng Sơn,3.85,6.25,,,,,5.6,4.35,,,,
20000279,20,Lạng Sơn,2.1,3.75,,,,,3.75,3.7,,,,
20000280,20,Lạng Sơn,8,6.25,,5.6,7.75,,,,,,,
20000281,20,Lạng Sơn,5.75,5.75,9,6.25,,,,,,,,
